Chromosome	Chr	Start	End	Gene_ID	NewGeneName	GeneName
Pf3D7_11_v3	11	1359364	1364113	PF3D7_1134700	DNA-directed_RNA_polymerase_I_subunit_RPA2	DNA-directed_RNA_polymerase_I_subunit_RPA2
Pf3D7_11_v3	11	1367186	1368809	PF3D7_1134800	coatomer_subunit_delta	coatomer_subunit_delta
Pf3D7_11_v3	11	1369619	1371667	PF3D7_1134900	CPP	CPP11.67
Pf3D7_11_v3	11	1372311	1373859	PF3D7_1135000	PQ-loop	PQ-loop
Pf3D7_11_v3	11	1374592	1376661	PF3D7_1135100	protein_phosphatase_PPM8	protein_phosphatase_PPM8
Pf3D7_11_v3	11	1378290	1379852	PF3D7_1135200	VAR	VAR.10
Pf3D7_11_v3	11	1381015	1382244	PF3D7_1135300	CPMP	CPMP11.4
Pf3D7_11_v3	11	1384378	1385115	PF3D7_1135400	CPP	CPP11.68
Pf3D7_11_v3	11	1387091	1388909	PF3D7_1135500	CP	CP11.21
Pf3D7_11_v3	11	1390064	1396173	PF3D7_1135600	condensin-2_complex_subunit_D3	condensin-2_complex_subunit_D3
Pf3D7_11_v3	11	1396433	1396764	PF3D7_1135700	CPP	CPP11.69
Pf3D7_11_v3	11	1397506	1397985	PF3D7_1135800	CPP	CPP11.70
Pf3D7_11_v3	11	1398486	1400601	PF3D7_1135900	3-oxo-5-alpha-steroid_4-dehydrogenase	3-oxo-5-alpha-steroid_4-dehydrogenase
Pf3D7_11_v3	11	1403906	1414512	PF3D7_1136000	CPP	CPP11.71
Pf3D7_11_v3	11	1415406	1417214	PF3D7_1136100	CPP	CPP11.72
Pf3D7_11_v3	11	1417466	1420071	PF3D7_1136200	CPP	CPP11.73
Pf3D7_11_v3	11	1422744	1426201	PF3D7_1136300	tudor_staphylococcal_nuclease	tudor_staphylococcal_nuclease
Pf3D7_11_v3	11	1427011	1429671	PF3D7_1136400	signal_recognition_particle_subunit_SRP72	signal_recognition_particle_subunit_SRP72
Pf3D7_11_v3	11	1431881	1435170	PF3D7_1136500	CK1	CK1
Pf3D7_11_v3	11	1441503	1445471	PF3D7_1136600	CPP	CPP11.74
Pf3D7_11_v3	11	1446489	1448505	PF3D7_1136700	AIP	AIP
Pf3D7_11_v3	11	1449690	1451450	PF3D7_1136800	DnaJ_protein	DnaJ_protein.1
Pf3D7_11_v3	11	1456151	1460319	PF3D7_1136900	subtilisin-like_protease_2	subtilisin-like_protease_2
Pf3D7_11_v3	11	1461301	1461498	PF3D7_1137000	ncRNA	ncRNA.9
Pf3D7_11_v3	11	1462168	1463070	PF3D7_1137100	mitochondrial_rp_S9_precursor	mitochondrial_rp_S9_precursor
Pf3D7_11_v3	11	1463811	1465058	PF3D7_1137200	apical_exonemal_protein	apical_exonemal_protein
Pf3D7_11_v3	11	1466197	1468266	PF3D7_1137300	CLPTM1	CLPTM1
Pf3D7_11_v3	11	1470600	1471877	PF3D7_1137400	UVB-resistance_protein_UVR8_homologue	UVB-resistance_protein_UVR8_homologue
Pf3D7_11_v3	11	1473505	1474116	PF3D7_1137500	apicoplast_rp_S14p/S29e_precursor	apicoplast_rp_S14p/S29e_precursor
Pf3D7_11_v3	11	1474667	1476838	PF3D7_1137600	CPP	CPP11.75
Pf3D7_11_v3	11	1477643	1479850	PF3D7_1137700	calcium-binding_protein	calcium-binding_protein
Pf3D7_11_v3	11	1480900	1481526	PF3D7_1137800	SPELD	SPELD
Pf3D7_11_v3	11	1483375	1485858	PF3D7_1137900	CPP	CPP11.76
Pf3D7_11_v3	11	1487594	1496143	PF3D7_1138000	CPP	CPP11.77
Pf3D7_11_v3	11	1497134	1497514	PF3D7_1138100	ubiquitin-related_modifier_1	ubiquitin-related_modifier_1
Pf3D7_11_v3	11	1498208	1498969	PF3D7_1138200	CP	CP11.22
Pf3D7_11_v3	11	1499137	1499571	PF3D7_1138300	CPMP	CPMP11.5
Pf3D7_11_v3	11	1501011	1513691	PF3D7_1138400	guanylyl_cyclase	guanylyl_cyclase
Pf3D7_11_v3	11	1518464	1521238	PF3D7_1138500	protein_phosphatase_2C	protein_phosphatase_2C
Pf3D7_11_v3	11	1522359	1524346	PF3D7_1138600	beta-catenin-like_protein_1	beta-catenin-like_protein_1
Pf3D7_11_v3	11	1525654	1531744	PF3D7_1138700	CPP	CPP11.78
Pf3D7_11_v3	11	1533252	1539856	PF3D7_1138800	WD_repeat-containing_protein	WD_repeat-containing_protein.3
Pf3D7_11_v3	11	1540804	1544163	PF3D7_1138900	ncRNA	ncRNA.10
Pf3D7_11_v3	11	1546288	1547469	PF3D7_1139000	ncRNA	ncRNA.11
Pf3D7_11_v3	11	1548186	1553561	PF3D7_1139100	RNA-binding_protein	RNA-binding_protein.3
Pf3D7_11_v3	11	1554154	1555505	PF3D7_1139200	VPS9	VPS9
Pf3D7_11_v3	11	1556744	1565045	PF3D7_1139300	AP2_domain_transcription_factor	AP2_domain_transcription_factor.2
Pf3D7_11_v3	11	1569604	1573189	PF3D7_1139400	ncRNA	ncRNA.12
Pf3D7_11_v3	11	1576132	1578978	PF3D7_1139500	AAA_family_ATPase	AAA_family_ATPase
Pf3D7_11_v3	11	1580594	1582483	PF3D7_1139600	CPP	CPP11.79
Pf3D7_11_v3	11	1582995	1584512	PF3D7_1139700	adrenodoxin_reductase	adrenodoxin_reductase
Pf3D7_11_v3	11	1585393	1592034	PF3D7_1139800	CPP	CPP11.80
Pf3D7_11_v3	11	1593966	1594951	PF3D7_1139900	ER_membrane_protein_complex_subunit_8	ER_membrane_protein_complex_subunit_8
Pf3D7_11_v3	11	1595767	1597718	PF3D7_1140000	carbonic_anhydrase	carbonic_anhydrase
Pf3D7_11_v3	11	1598550	1599632	PF3D7_1140100	V-type_proton_ATPase_subunit_F	V-type_proton_ATPase_subunit_F
Pf3D7_11_v3	11	1601257	1603078	PF3D7_1140200	CPP	CPP11.81
Pf3D7_11_v3	11	1605321	1606406	PF3D7_1140300	P-loop_containing_nucleoside_triphosphate_hydrolase	P-loop_containing_nucleoside_triphosphate_hydrolase
Pf3D7_11_v3	11	1608006	1608609	PF3D7_1140400	CPP	CPP11.82
Pf3D7_11_v3	11	1610100	1615809	PF3D7_1140500	myosin_K	myosin_K
Pf3D7_11_v3	11	1616416	1621890	PF3D7_1140600	CPP	CPP11.83
Pf3D7_11_v3	11	1623447	1630274	PF3D7_1140700	CPP	CPP11.84
Pf3D7_11_v3	11	1633920	1636331	PF3D7_1140800	CPP	CPP11.85
Pf3D7_11_v3	11	1637103	1643392	PF3D7_1140900	CPP	CPP11.86
Pf3D7_11_v3	11	1644911	1647382	PF3D7_1141000	CPP	CPP11.87
Pf3D7_11_v3	11	1649321	1657012	PF3D7_1141100	CPP	CPP11.88
Pf3D7_11_v3	11	1657507	1657978	PF3D7_1141200	ATP_SAP	ATP_SAP
Pf3D7_11_v3	11	1659070	1662359	PF3D7_1141300	CP	CP11.23
Pf3D7_11_v3	11	1663621	1665250	PF3D7_1141400	phosphatidylinositol_N-acetylglucosaminyltransferase_subunit_H	phosphatidylinositol_N-acetylglucosaminyltransferase_subunit_H
Pf3D7_11_v3	11	1665761	1668162	PF3D7_1141500	CPP	CPP11.89
Pf3D7_11_v3	11	1668302	1669081	PF3D7_1141600	dolichol-phosphate_mannosyltransferase	dolichol-phosphate_mannosyltransferase
Pf3D7_11_v3	11	1669951	1671512	PF3D7_1141700	OTU	OTU
Pf3D7_11_v3	11	1672519	1674557	PF3D7_1141800	EELM2	EELM2
Pf3D7_11_v3	11	1676255	1677769	PF3D7_1141900	inner_membrane_complex_protein_1b	inner_membrane_complex_protein_1b
Pf3D7_11_v3	11	1679078	1681156	PF3D7_1142000	heptatricopeptide_repeat-containing_protein	heptatricopeptide_repeat-containing_protein
Pf3D7_11_v3	11	1681868	1690084	PF3D7_1142100	CPP	CPP11.90
Pf3D7_11_v3	11	1692897	1694137	PF3D7_1142200	CPP	CPP11.91
Pf3D7_11_v3	11	1695507	1701258	PF3D7_1142300	CPMP	CPMP11.6
Pf3D7_11_v3	11	1702089	1703642	PF3D7_1142400	coproporphyrinogen-III_oxidase	coproporphyrinogen-III_oxidase
Pf3D7_11_v3	11	1705696	1706573	PF3D7_1142500	60S_rp_L28	60S_rp_L28
Pf3D7_11_v3	11	1708066	1708679	PF3D7_1142600	60S_rp_L35ae	60S_rp_L35ae
Pf3D7_11_v3	11	1710325	1712172	PF3D7_1142700	hypothetical_protein	hypothetical_protein.4
Pf3D7_11_v3	11	1713081	1713974	PF3D7_1142800	ATP_SAP	ATP_SAP.1
Pf3D7_11_v3	11	1715283	1716806	PF3D7_1142900	CPP	CPP11.92
Pf3D7_11_v3	11	1717546	1718694	PF3D7_1143000	alpha/beta_hydrolase	alpha/beta_hydrolase.1
Pf3D7_11_v3	11	1720047	1724861	PF3D7_1143100	AP2_domain_transcription_factor_AP2-O	AP2_domain_transcription_factor_AP2-O
Pf3D7_11_v3	11	1729793	1730899	PF3D7_1143200	DnaJ_protein	DnaJ_protein.2
Pf3D7_11_v3	11	1731899	1732900	PF3D7_1143300	DNA-directed_RNA_polymerases_I_and_III_subunit_RPAC1	DNA-directed_RNA_polymerases_I_and_III_subunit_RPAC1
Pf3D7_11_v3	11	1735126	1736572	PF3D7_1143400	translation_initiation_factor_eIF-1A	translation_initiation_factor_eIF-1A
Pf3D7_11_v3	11	1737256	1740029	PF3D7_1143500	CPP	CPP11.93
Pf3D7_11_v3	11	1740935	1741828	PF3D7_1143600	CPP	CPP11.94
Pf3D7_11_v3	11	1742589	1746306	PF3D7_1143700	CPP	CPP11.95
Pf3D7_11_v3	11	1748439	1751138	PF3D7_1143800	oocyst_capsule_protein_Cap93	oocyst_capsule_protein_Cap93
Pf3D7_11_v3	11	1751577	1753269	PF3D7_1143900	ATP-dependent_(S-NAD(PH-hydrate_dehydratase	ATP-dependent_(S-NAD(PH-hydrate_dehydratase
Pf3D7_11_v3	11	1755438	1755935	PF3D7_1144000	40S_rp_S21	40S_rp_S21
Pf3D7_11_v3	11	1756557	1757182	PF3D7_1144100	mitochondrial_large_subunit_rp	mitochondrial_large_subunit_rp
Pf3D7_11_v3	11	1757488	1758637	PF3D7_1144200	CPP	CPP11.96
Pf3D7_11_v3	11	1759257	1759922	PF3D7_1144300	60S_rp_L41	60S_rp_L41
Pf3D7_11_v3	11	1762256	1766650	PF3D7_1144400	CPP	CPP11.97
Pf3D7_11_v3	11	1768328	1769344	PF3D7_1144500	SUMO-activating_enzyme_subunit_1	SUMO-activating_enzyme_subunit_1
Pf3D7_11_v3	11	1770949	1771902	PF3D7_1144600	transcription_initiation_factor_IIF_subunit_beta	transcription_initiation_factor_IIF_subunit_beta
Pf3D7_11_v3	11	1772350	1773819	PF3D7_1144700	apicoplast_import_protein_Tic20	apicoplast_import_protein_Tic20
Pf3D7_11_v3	11	1774750	1776726	PF3D7_1144800	CPP	CPP11.98
Pf3D7_11_v3	11	1777525	1778928	PF3D7_1144900	ras-related_protein_Rab-6	ras-related_protein_Rab-6
Pf3D7_11_v3	11	1780084	1782398	PF3D7_1145000	CPP	CPP11.99
Pf3D7_11_v3	11	1783357	1786563	PF3D7_1145100	coatomer_subunit_gamma	coatomer_subunit_gamma
Pf3D7_11_v3	11	1789323	1795370	PF3D7_1145200	serine/threonine_protein_kinase	serine/threonine_protein_kinase.2
Pf3D7_11_v3	11	1798776	1799670	PF3D7_1145300	cysteine-rich_PDZ-binding_protein	cysteine-rich_PDZ-binding_protein
Pf3D7_11_v3	11	1800544	1803550	PF3D7_1145400	dynamin-like_protein	dynamin-like_protein
Pf3D7_11_v3	11	1807359	1810130	PF3D7_1145500	ABC_transporter_B_family_member_3	ABC_transporter_B_family_member_3
Pf3D7_11_v3	11	1810290	1812442	PF3D7_1145600	TMEM65	TMEM65
Pf3D7_11_v3	11	1813419	1814573	PF3D7_1145700	bicoid-interacting_protein_BIN3	bicoid-interacting_protein_BIN3
Pf3D7_11_v3	11	1814957	1817704	PF3D7_1145800	CPP	CPP11.100
Pf3D7_11_v3	11	1818594	1820743	PF3D7_1145900	CPP	CPP11.101
Pf3D7_11_v3	11	1821032	1822969	PF3D7_1146000	ribosome_assembly_protein_4	ribosome_assembly_protein_4
Pf3D7_11_v3	11	1824148	1825579	PF3D7_1146100	CP	CP11.24
Pf3D7_11_v3	11	1826203	1826792	PF3D7_1146200	CPP	CPP11.102
Pf3D7_11_v3	11	1828240	1829054	PF3D7_1146300	CPP	CPP11.103
Pf3D7_11_v3	11	1830464	1831417	PF3D7_1146500	leucine-rich_repeat_protein	leucine-rich_repeat_protein.1
Pf3D7_11_v3	11	1834401	1838773	PF3D7_1146600	oocyst_rupture_protein_1	oocyst_rupture_protein_1
Pf3D7_11_v3	11	1839423	1842878	PF3D7_1146700	kinesin-like_protein	kinesin-like_protein
Pf3D7_11_v3	11	1843645	1853372	PF3D7_1146800	CPP	CPP11.104
Pf3D7_11_v3	11	1856390	1857656	PF3D7_1146900	protein_YIPF6	protein_YIPF6
Pf3D7_11_v3	11	1858329	1867357	PF3D7_1147000	SLARP	SLARP
Pf3D7_11_v3	11	1870415	1871077	PF3D7_1147100	dynein_light_chain	dynein_light_chain
Pf3D7_11_v3	11	1873147	1881414	PF3D7_1147200	tubulin--tyrosine_ligase	tubulin--tyrosine_ligase
Pf3D7_11_v3	11	1883775	1887860	PF3D7_1147300	CPP	CPP11.105
Pf3D7_11_v3	11	1888637	1889139	PF3D7_1147400	CPP	CPP11.106
Pf3D7_11_v3	11	1889826	1892597	PF3D7_1147500	protein_farnesyltransferase_subunit_beta	protein_farnesyltransferase_subunit_beta
Pf3D7_11_v3	11	1893436	1895843	PF3D7_1147600	CPP	CPP11.107
Pf3D7_11_v3	11	1897204	1897884	PF3D7_1147700	ATP_synthase_subunit_delta,_mitochondrial	ATP_synthase_subunit_delta,_mitochondrial
Pf3D7_11_v3	11	1899181	1905942	PF3D7_1147800	MEABL	MEABL
Pf3D7_11_v3	11	1907055	1907708	PF3D7_1147900	peroxisome_assembly_protein_22	peroxisome_assembly_protein_22
Pf3D7_11_v3	11	1909210	1913499	PF3D7_1148000	serine/threonine_protein_kinase	serine/threonine_protein_kinase.3
Pf3D7_11_v3	11	1916392	1918050	PF3D7_1148100	ncRNA	ncRNA.13
Pf3D7_11_v3	11	1920268	1920811	PF3D7_1148200	ncRNA	ncRNA.14
Pf3D7_11_v3	11	1922656	1922928	PF3D7_1148500	ncRNA	ncRNA.15
Pf3D7_11_v3	11	1925995	1928144	PF3D7_1148600	18S_ribosomal_RNA	18S_ribosomal_RNA
Pf3D7_11_v3	11	1928510	1928677	PF3D7_1148620	5.8S_ribosomal_RNA	5.8S_ribosomal_RNA
Pf3D7_11_v3	11	1928934	1933138	PF3D7_1148640	28S_ribosomal_RNA	28S_ribosomal_RNA
Pf3D7_11_v3	11	1934333	1935582	PF3D7_1148700	PHISTc	PHISTc
Pf3D7_11_v3	11	1941348	1942588	PF3D7_1148800	hyp11	hyp11.1
Pf3D7_11_v3	11	1945778	1946047	PF3D7_1148900	PEP	PEP11.2
Pf3D7_11_v3	11	1950210	1968726	PF3D7_1149000	antigen_332,_DBL-like_protein	antigen_332,_DBL-like_protein
Pf3D7_11_v3	11	1972400	1973874	PF3D7_1149100	PEP	PEP11.3
Pf3D7_11_v3	11	1976407	1979804	PF3D7_1149200	RESA	RESA
Pf3D7_11_v3	11	1982354	1984247	PF3D7_1149300	FIKK_family	FIKK_family
Pf3D7_11_v3	11	1985870	1986639	PF3D7_1149400	PEP	PEP11.4
Pf3D7_11_v3	11	1991359	1994018	PF3D7_1149500	VAR	VAR.11
Pf3D7_11_v3	11	2001068	2003313	PF3D7_1149600	DnaJ_protein	DnaJ_protein.3
Pf3D7_11_v3	11	2004754	2005011	PF3D7_1149700	PHISTa,_fragment	PHISTa,_fragment
Pf3D7_11_v3	11	2006706	2007829	PF3D7_1149800	RIF	RIF.6
Pf3D7_11_v3	11	2009875	2010902	PF3D7_1149900	stevor	stevor
Pf3D7_11_v3	11	2012989	2014316	PF3D7_1150000	RIF	RIF.7
Pf3D7_11_v3	11	2015649	2016509	PF3D7_1150100	VAR	VAR.12
Pf3D7_11_v3	11	2018714	2019967	PF3D7_1150200	RIF	RIF.8
Pf3D7_11_v3	11	2021854	2023034	PF3D7_1150300	RIF	RIF.9
Pf3D7_11_v3	11	2025817	2035886	PF3D7_1150400	VAR	VAR.13
Pf3D7_12_v3	12	16973	24497	PF3D7_1200100	VAR	VAR
Pf3D7_12_v3	12	26321	27687	PF3D7_1200200	RIF	RIF
Pf3D7_12_v3	12	30078	31261	PF3D7_1200300	RIF	RIF.1
Pf3D7_12_v3	12	32703	41940	PF3D7_1200400	VAR	VAR.1
Pf3D7_12_v3	12	43800	45106	PF3D7_1200500	RIF	RIF.2
Pf3D7_12_v3	12	46788	56805	PF3D7_1200600	VAR	VAR.2
Pf3D7_12_v3	12	57076	57435	PF3D7_1200610	VAR2CSA_uORF	VAR2CSA_uORF
Pf3D7_12_v3	12	61556	64336	PF3D7_1200700	acyl-CoA	acyl-CoA
Pf3D7_12_v3	12	68808	70842	PF3D7_1200800	FIKK_family	FIKK_family
Pf3D7_12_v3	12	73229	74522	PF3D7_1200900	PHISTc	PHISTc
Pf3D7_12_v3	12	76846	79067	PF3D7_1201000	PHISTb	PHISTb
Pf3D7_12_v3	12	81449	84451	PF3D7_1201100	RESA-like_protein_with_PHIST_and_DnaJ_domains	RESA-like_protein_with_PHIST_and_DnaJ_domains
Pf3D7_12_v3	12	89934	90749	PF3D7_1201200	PHISTa-like	PHISTa-like
Pf3D7_12_v3	12	92242	92562	PF3D7_1201300	LSA1	LSA1
Pf3D7_12_v3	12	93581	97146	PF3D7_1201400	PEP	PEP12
Pf3D7_12_v3	12	98978	100471	PF3D7_1201500	GPN-loop_GTPase	GPN-loop_GTPase
Pf3D7_12_v3	12	101581	102624	PF3D7_1201600	NIMA_related_kinase_3	NIMA_related_kinase_3
Pf3D7_12_v3	12	103861	104604	PF3D7_1201700	CPMP	CPMP12
Pf3D7_12_v3	12	105683	106339	PF3D7_1201800	COX19	COX19
Pf3D7_12_v3	12	107338	108202	PF3D7_1201900	hypothetical_protein	hypothetical_protein
Pf3D7_12_v3	12	109247	112758	PF3D7_1202000	PSH2	PSH2
Pf3D7_12_v3	12	113787	115923	PF3D7_1202100	SRAP1	SRAP1
Pf3D7_12_v3	12	116475	117449	PF3D7_1202200	mitochondrial_phosphate_carrier_protein	mitochondrial_phosphate_carrier_protein
Pf3D7_12_v3	12	119402	141499	PF3D7_1202300	dynein_heavy_chain	dynein_heavy_chain
Pf3D7_12_v3	12	141642	143268	PF3D7_1202400	peptidyl-prolyl_cis-trans_isomerase	peptidyl-prolyl_cis-trans_isomerase
Pf3D7_12_v3	12	144046	147285	PF3D7_1202500	trimethylguanosine_synthase	trimethylguanosine_synthase
Pf3D7_12_v3	12	148238	155478	PF3D7_1202600	CP	CP12
Pf3D7_12_v3	12	158233	160011	PF3D7_1202700	CPP	CPP12
Pf3D7_12_v3	12	160716	161255	PF3D7_1202800	DNA/RNA-binding_protein	DNA/RNA-binding_protein
Pf3D7_12_v3	12	162429	162722	PF3D7_1202900	high_mobility_group_protein_B1	high_mobility_group_protein_B1
Pf3D7_12_v3	12	167706	171275	PF3D7_1203000	origin_recognition_complex_subunit_1	origin_recognition_complex_subunit_1
Pf3D7_12_v3	12	171507	172136	PF3D7_1203100	CPP	CPP12.1
Pf3D7_12_v3	12	172936	173361	PF3D7_1203200	SRP14	SRP14
Pf3D7_12_v3	12	173875	176853	PF3D7_1203300	TBCC	TBCC
Pf3D7_12_v3	12	178162	181914	PF3D7_1203400	major_facilitator_superfamily	major_facilitator_superfamily
Pf3D7_12_v3	12	182298	183968	PF3D7_1203500	threonylcarbamoyl-AMP_synthase	threonylcarbamoyl-AMP_synthase
Pf3D7_12_v3	12	184914	185768	PF3D7_1203600	cytochrome_c1_heme_lyase	cytochrome_c1_heme_lyase
Pf3D7_12_v3	12	187146	188842	PF3D7_1203700	nucleosome_assembly_protein	nucleosome_assembly_protein
Pf3D7_12_v3	12	190105	193113	PF3D7_1203800	ncRNA	ncRNA
Pf3D7_12_v3	12	194144	195462	PF3D7_1203900	ubiquitin-conjugating_enzyme_E2	ubiquitin-conjugating_enzyme_E2
Pf3D7_12_v3	12	197509	198830	PF3D7_1204000	CPP	CPP12.2
Pf3D7_12_v3	12	198970	202239	PF3D7_1204100	CPP	CPP12.3
Pf3D7_12_v3	12	202948	204837	PF3D7_1204200	CPP	CPP12.4
Pf3D7_12_v3	12	205491	205976	PF3D7_1204300	eukaryotic_translation_initiation_factor_5A	eukaryotic_translation_initiation_factor_5A
Pf3D7_12_v3	12	208165	210893	PF3D7_1204400	sexual_stage-specific_protein_G37	sexual_stage-specific_protein_G37
Pf3D7_12_v3	12	211517	212356	PF3D7_1204500	CP	CP12.1
Pf3D7_12_v3	12	213211	214191	PF3D7_1204600	cytidine_deaminase	cytidine_deaminase
Pf3D7_12_v3	12	214834	215695	PF3D7_1204700	CP	CP12.2
Pf3D7_12_v3	12	217184	218239	PF3D7_1204900	CPP	CPP12.5
Pf3D7_12_v3	12	219580	222173	PF3D7_1205000	CP	CP12.3
Pf3D7_12_v3	12	222695	224991	PF3D7_1205100	O-phosphoseryl-tRNA(Sec	O-phosphoseryl-tRNA(Sec
Pf3D7_12_v3	12	226054	227070	PF3D7_1205200	HAD_domain_ookinete_protein	HAD_domain_ookinete_protein
Pf3D7_12_v3	12	230463	231407	PF3D7_1205300	CPP	CPP12.6
Pf3D7_12_v3	12	232389	235646	PF3D7_1205400	kelch	kelch
Pf3D7_12_v3	12	242811	248168	PF3D7_1205500	zinc_finger_protein	zinc_finger_protein
Pf3D7_12_v3	12	249336	251399	PF3D7_1205600	tetratricopeptide_repeat_protein	tetratricopeptide_repeat_protein
Pf3D7_12_v3	12	253155	254123	PF3D7_1205700	targeted_glyoxalase_II	targeted_glyoxalase_II
Pf3D7_12_v3	12	256367	263731	PF3D7_1205800	high_mobility_group_protein_B3	high_mobility_group_protein_B3
Pf3D7_12_v3	12	264615	267863	PF3D7_1205900	CP	CP12.4
Pf3D7_12_v3	12	270300	271214	PF3D7_1206000	shewanella-like_protein_phosphatase_2	shewanella-like_protein_phosphatase_2
Pf3D7_12_v3	12	272320	274742	PF3D7_1206100	IMP-specific_5'-nucleotidase	IMP-specific_5'-nucleotidase
Pf3D7_12_v3	12	275744	279336	PF3D7_1206200	eukaryotic_translation_initiation_factor_3_subunit_C	eukaryotic_translation_initiation_factor_3_subunit_C
Pf3D7_12_v3	12	281020	289302	PF3D7_1206300	CPP	CPP12.7
Pf3D7_12_v3	12	290836	291876	PF3D7_1206400	rhodanese_like_protein	rhodanese_like_protein
Pf3D7_12_v3	12	292424	294379	PF3D7_1206500	Tat_binding_protein_1(TBP-1-interacting_protein	Tat_binding_protein_1(TBP-1-interacting_protein
Pf3D7_12_v3	12	294997	299349	PF3D7_1206600	RPC2	RPC2
Pf3D7_12_v3	12	301129	302826	PF3D7_1206700	eukaryotic_translation_initiation_factor_5	eukaryotic_translation_initiation_factor_5
Pf3D7_12_v3	12	308214	310397	PF3D7_1206800	CPP	CPP12.8
Pf3D7_12_v3	12	310831	313239	PF3D7_1206900	CPP	CPP12.9
Pf3D7_12_v3	12	313869	321908	PF3D7_1207000	CPP	CPP12.10
Pf3D7_12_v3	12	324336	326858	PF3D7_1207100	small_subunit_rRNA_processing_factor	small_subunit_rRNA_processing_factor
Pf3D7_12_v3	12	329635	337806	PF3D7_1207200	CPP	CPP12.11
Pf3D7_12_v3	12	343326	344361	PF3D7_1207300	LIMP_protein	LIMP_protein
Pf3D7_12_v3	12	345922	347239	PF3D7_1207400	CPP	CPP12.12
Pf3D7_12_v3	12	348274	349100	PF3D7_1207500	RNA-binding_protein	RNA-binding_protein
Pf3D7_12_v3	12	349479	351284	PF3D7_1207600	tRNA_delta(2-isopentenylpyrophosphate_transferase	tRNA_delta(2-isopentenylpyrophosphate_transferase
Pf3D7_12_v3	12	351850	354006	PF3D7_1207700	blood_stage_antigen_41-3_precursor	blood_stage_antigen_41-3_precursor
Pf3D7_12_v3	12	354540	357446	PF3D7_1207800	CPP	CPP12.13
Pf3D7_12_v3	12	357915	359333	PF3D7_1207900	CPP	CPP12.14
Pf3D7_12_v3	12	359995	360499	PF3D7_1208000	apicoplast_rp_L29_precursor	apicoplast_rp_L29_precursor
Pf3D7_12_v3	12	361900	375874	PF3D7_1208100	CPP	CPP12.15
Pf3D7_12_v3	12	376552	387483	PF3D7_1208200	cysteine_repeat_modular_protein_3	cysteine_repeat_modular_protein_3
Pf3D7_12_v3	12	388545	389147	PF3D7_1208300	acyl_carrier_protein,_mitochondrial	acyl_carrier_protein,_mitochondrial
Pf3D7_12_v3	12	390932	395626	PF3D7_1208400	amino_acid_transporter	amino_acid_transporter
Pf3D7_12_v3	12	395986	401247	PF3D7_1208500	CPP	CPP12.16
Pf3D7_12_v3	12	402300	402527	PF3D7_1208600	TIM10	TIM10
Pf3D7_12_v3	12	403350	404814	PF3D7_1208700	CP	CP12.5
Pf3D7_12_v3	12	405608	409150	PF3D7_1208800	zinc_finger_protein	zinc_finger_protein.1
Pf3D7_12_v3	12	415404	419732	PF3D7_1208900	PPM11	PPM11
Pf3D7_12_v3	12	421371	422201	PF3D7_1209000	mago-binding protein	mago-binding protein
Pf3D7_12_v3	12	423462	426011	PF3D7_1209100	CPP	CPP12.17
Pf3D7_12_v3	12	427272	427978	PF3D7_1209200	U6_snRNA-associated_Sm-like_protein_LSm7	U6_snRNA-associated_Sm-like_protein_LSm7
Pf3D7_12_v3	12	428495	432880	PF3D7_1209300	telomere_repeat-binding_zinc_finger_protein	telomere_repeat-binding_zinc_finger_protein
Pf3D7_12_v3	12	436092	438470	PF3D7_1209400	CIA11	CIA11
Pf3D7_12_v3	12	439711	442858	PF3D7_1209500	PDEalpha	PDEalpha
Pf3D7_12_v3	12	443680	444987	PF3D7_1209600	porphobilinogen_deaminase	porphobilinogen_deaminase
Pf3D7_12_v3	12	445625	447268	PF3D7_1209700	CP	CP12.6
Pf3D7_12_v3	12	447381	447950	PF3D7_1209800	ATP_synthase_mitochondrial_F1_complex_assembly_factor_1	ATP_synthase_mitochondrial_F1_complex_assembly_factor_1
Pf3D7_12_v3	12	448772	451339	PF3D7_1209900	ABC_transporter_B_family_member_7	ABC_transporter_B_family_member_7
Pf3D7_12_v3	12	452595	453828	PF3D7_1210000	50S_rp_L1,_apicoplast	50S_rp_L1,_apicoplast
Pf3D7_12_v3	12	455304	456236	PF3D7_1210100	syntaxin,_Qa-SNARE_family	syntaxin,_Qa-SNARE_family
Pf3D7_12_v3	12	458677	461679	PF3D7_1210200	zinc_finger_protein	zinc_finger_protein.2
Pf3D7_12_v3	12	465115	465744	PF3D7_1210300	CPP	CPP12.18
Pf3D7_12_v3	12	466602	469307	PF3D7_1210400	general_transcription_factor_3C_polypeptide_5	general_transcription_factor_3C_polypeptide_5
Pf3D7_12_v3	12	470229	471545	PF3D7_1210500	CPP	CPP12.19
Pf3D7_12_v3	12	472260	475457	PF3D7_1210600	CPP	CPP12.20
Pf3D7_12_v3	12	476577	478370	PF3D7_1210700	CPP	CPP12.21
Pf3D7_12_v3	12	479489	479588	PF3D7_1210800	ncRNA	ncRNA.1
Pf3D7_12_v3	12	480593	482806	PF3D7_1210900	GPI_mannosyltransferase_1	GPI_mannosyltransferase_1
Pf3D7_12_v3	12	484065	489902	PF3D7_1211000	kinesin-7	kinesin-7
Pf3D7_12_v3	12	490862	491557	PF3D7_1211100	HSP20-like_chaperone	HSP20-like_chaperone
Pf3D7_12_v3	12	491893	497388	PF3D7_1211200	CPP	CPP12.22
